record_id,project_id,source_project,tier,tier_label,tier1_hit_count,tier1_rule_combo,tier1_triggered,soft_triggered,all_rules_triggered,total_rules_fired,giftcard_decision,classification,sub_classification
797,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
801,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
802,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
803,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
805,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
806,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
808,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
809,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
814,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
816,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
817,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
822,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
823,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
825,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
826,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
828,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
829,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
83,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
831,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
833,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
835,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
836,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
838,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
84,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
840,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
85,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
850,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
853,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
855,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
856,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
859,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
860,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
863,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
865,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
866,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
867,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
869,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
87,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
870,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
871,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
872,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
874,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
88,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
893,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
896,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
897,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
901,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
904,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
906,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
909,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
912,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
913,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
916,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
92,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
923,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
924,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
938,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
940,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
941,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
942,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
943,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
944,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
946,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
949,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
950,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
952,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
953,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
956,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
957,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
958,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
959,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
96,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
960,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
961,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
962,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
982,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
983,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
988,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
989,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
99,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
990,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
991,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
100,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1000,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1001,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1002,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1003,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1004,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1005,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1006,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1007,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1008,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1009,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1010,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1011,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1012,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1015,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1016,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1017,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1018,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1019,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1022,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1023,4581,dirty_4581,2,High suspicion,0,none,none,"R6, R7","R6, R7",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1024,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1025,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R3, R6","R3, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1027,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1029,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1030,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1031,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1032,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1033,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1034,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1036,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1038,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1039,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1040,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1041,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1042,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1043,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1044,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1045,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1047,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1048,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
105,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1051,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1053,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1056,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1059,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
106,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1060,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1064,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1065,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1066,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1067,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1068,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1069,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R3, R6","R3, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1072,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
1073,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1076,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
1077,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1078,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1080,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1082,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1083,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1084,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1089,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
109,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1092,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
1094,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1095,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1096,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1097,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
1098,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
